id,village_id,block_id,district_id,latitude,longitude,address_text,source_id,confidence,geometry,data_status
LOC-VIL-035338,VIL-PB-035338,BLK-MUK-080,DST-MUK,30.2404,74.6816,"Bhalaiana Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6816 30.2404),official
LOC-VIL-035339,VIL-PB-035339,BLK-MUK-080,DST-MUK,30.2522,74.5917,"Kotliablu Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5917 30.2522),official
LOC-VIL-035340,VIL-PB-035340,BLK-MUK-080,DST-MUK,30.2473,74.6786,"Mallan Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6786 30.2473),official
LOC-VIL-035341,VIL-PB-035341,BLK-MUK-080,DST-MUK,30.3132,74.6331,"Kishanpura Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6331 30.3132),official
LOC-VIL-035342,VIL-PB-035342,BLK-MUK-080,DST-MUK,30.3247,74.5644,"Surewala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5644 30.3247),official
LOC-VIL-035343,VIL-PB-035343,BLK-MUK-080,DST-MUK,30.3156,74.6581,"Assa Buttar Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6581 30.3156),official
LOC-VIL-035344,VIL-PB-035344,BLK-MUK-080,DST-MUK,30.2885,74.7366,"Bhuttiwala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.7366 30.2885),official
LOC-VIL-035345,VIL-PB-035345,BLK-MUK-080,DST-MUK,30.3164,74.6387,"Khirkianwala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6387 30.3164),official
LOC-VIL-035346,VIL-PB-035346,BLK-MUK-080,DST-MUK,30.3993,74.6299,"Kauni Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6299 30.3993),official
LOC-VIL-035347,VIL-PB-035347,BLK-MUK-080,DST-MUK,30.3492,74.6517,"Gurri Sangar Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6517 30.3492),official
LOC-VIL-035348,VIL-PB-035348,BLK-MUK-080,DST-MUK,30.3158,74.5978,"Dhulkot Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5978 30.3158),official
LOC-VIL-035349,VIL-PB-035349,BLK-MUK-080,DST-MUK,30.3189,74.5849,"Lohara Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5849 30.3189),official
LOC-VIL-035350,VIL-PB-035350,BLK-MUK-080,DST-MUK,30.3884,74.5766,"Buttar Sarien Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5766 30.3884),official
LOC-VIL-035351,VIL-PB-035351,BLK-MUK-080,DST-MUK,30.2833,74.7387,"Chhatiana Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.7387 30.2833),official
LOC-VIL-035352,VIL-PB-035352,BLK-MUK-080,DST-MUK,30.3584,74.7319,"Rokhala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.7319 30.3584),official
LOC-VIL-035353,VIL-PB-035353,BLK-MUK-080,DST-MUK,30.3379,74.5811,"Seikh Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5811 30.3379),official
LOC-VIL-035354,VIL-PB-035354,BLK-MUK-080,DST-MUK,30.3224,74.6983,"Samagh Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6983 30.3224),official
LOC-VIL-035355,VIL-PB-035355,BLK-MUK-080,DST-MUK,30.2955,74.6566,"Manianwala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6566 30.2955),official
LOC-VIL-035356,VIL-PB-035356,BLK-MUK-080,DST-MUK,30.3137,74.613,"Sukha Ablu Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.613 30.3137),official
LOC-VIL-035357,VIL-PB-035357,BLK-MUK-080,DST-MUK,30.3872,74.6883,"Giljewala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6883 30.3872),official
LOC-VIL-035358,VIL-PB-035358,BLK-MUK-080,DST-MUK,30.3767,74.6484,"Doda Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6484 30.3767),official
LOC-VIL-035359,VIL-PB-035359,BLK-MUK-080,DST-MUK,30.2706,74.6689,"Duhewala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6689 30.2706),official
LOC-VIL-035360,VIL-PB-035360,BLK-MUK-080,DST-MUK,30.3106,74.5853,"Chak Giljewala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5853 30.3106),official
LOC-VIL-035361,VIL-PB-035361,BLK-MUK-080,DST-MUK,30.3245,74.7159,"Khunan Khurd Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.7159 30.3245),official
LOC-VIL-035362,VIL-PB-035362,BLK-MUK-080,DST-MUK,30.3687,74.6341,"Landewala Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6341 30.3687),official
LOC-VIL-035364,VIL-PB-035364,BLK-MUK-080,DST-MUK,30.3837,74.7182,"Bhundar Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.7182 30.3837),official
LOC-VIL-035365,VIL-PB-035365,BLK-MUK-080,DST-MUK,30.3418,74.6203,"Sotha Village, Kot Bhai Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6203 30.3418),official
LOC-VIL-035227,VIL-PB-035227,BLK-MUK-081,DST-MUK,30.0674,74.6805,"Kandu Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6805 30.0674),official
LOC-VIL-035228,VIL-PB-035228,BLK-MUK-081,DST-MUK,30.0721,74.583,"Bhittiwala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.583 30.0721),official
LOC-VIL-035229,VIL-PB-035229,BLK-MUK-081,DST-MUK,30.0614,74.5749,"Tarmala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5749 30.0614),official
LOC-VIL-035230,VIL-PB-035230,BLK-MUK-081,DST-MUK,30.0846,74.5025,"Roranwali Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5025 30.0846),official
LOC-VIL-035231,VIL-PB-035231,BLK-MUK-081,DST-MUK,30.1024,74.6028,"Fatuhi Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6028 30.1024),official
LOC-VIL-035232,VIL-PB-035232,BLK-MUK-081,DST-MUK,30.0584,74.5032,"Kutianwali Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5032 30.0584),official
LOC-VIL-035233,VIL-PB-035233,BLK-MUK-081,DST-MUK,30.1211,74.5077,"Khema Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5077 30.1211),official
LOC-VIL-035234,VIL-PB-035234,BLK-MUK-081,DST-MUK,30.0009,74.573,"Phulu Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.573 30.0009),official
LOC-VIL-035235,VIL-PB-035235,BLK-MUK-081,DST-MUK,30.0335,74.6407,"Arniwala Waziran Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6407 30.0335),official
LOC-VIL-035236,VIL-PB-035236,BLK-MUK-081,DST-MUK,30.009,74.5225,"kanganpura Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5225 30.009),official
LOC-VIL-035237,VIL-PB-035237,BLK-MUK-081,DST-MUK,30.0813,74.6937,"Mehmud Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6937 30.0813),official
LOC-VIL-035238,VIL-PB-035238,BLK-MUK-081,DST-MUK,30.0533,74.5575,"Farid Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5575 30.0533),official
LOC-VIL-035239,VIL-PB-035239,BLK-MUK-081,DST-MUK,30.0602,74.634,"Mahni Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.634 30.0602),official
LOC-VIL-035285,VIL-PB-035285,BLK-MUK-081,DST-MUK,30.0399,74.5929,"Dabwali Pahurianwali Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5929 30.0399),official
LOC-VIL-035286,VIL-PB-035286,BLK-MUK-081,DST-MUK,30.1333,74.6422,"Abul Khurana Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6422 30.1333),official
LOC-VIL-035287,VIL-PB-035287,BLK-MUK-081,DST-MUK,30.0822,74.5581,"Mahuana Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5581 30.0822),official
LOC-VIL-035288,VIL-PB-035288,BLK-MUK-081,DST-MUK,30.1528,74.6187,"Tapa Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6187 30.1528),official
LOC-VIL-035289,VIL-PB-035289,BLK-MUK-081,DST-MUK,30.1392,74.551,"Deon Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.551 30.1392),official
LOC-VIL-035290,VIL-PB-035290,BLK-MUK-081,DST-MUK,30.1544,74.5713,"Fatehpur Manianwala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5713 30.1544),official
LOC-VIL-035291,VIL-PB-035291,BLK-MUK-081,DST-MUK,30.1462,74.5279,"Sehna Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5279 30.1462),official
LOC-VIL-035292,VIL-PB-035292,BLK-MUK-081,DST-MUK,30.0458,74.6476,"Adhania Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6476 30.0458),official
LOC-VIL-035293,VIL-PB-035293,BLK-MUK-081,DST-MUK,30.0681,74.5609,"Khudian Gulab Singh Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5609 30.0681),official
LOC-VIL-035294,VIL-PB-035294,BLK-MUK-081,DST-MUK,30.0585,74.5482,"Khudian Mohan Singh Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5482 30.0585),official
LOC-VIL-035295,VIL-PB-035295,BLK-MUK-081,DST-MUK,30.0367,74.5447,"Sikhwala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5447 30.0367),official
LOC-VIL-035296,VIL-PB-035296,BLK-MUK-081,DST-MUK,30.1361,74.5318,"Punjawa Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5318 30.1361),official
LOC-VIL-035297,VIL-PB-035297,BLK-MUK-081,DST-MUK,30.1152,74.5455,"Kakhanwali Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5455 30.1152),official
LOC-VIL-035298,VIL-PB-035298,BLK-MUK-081,DST-MUK,30.1572,74.6756,"Hakuwala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6756 30.1572),official
LOC-VIL-035299,VIL-PB-035299,BLK-MUK-081,DST-MUK,30.0241,74.6633,"Bhullarwala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6633 30.0241),official
LOC-VIL-035300,VIL-PB-035300,BLK-MUK-081,DST-MUK,30.1067,74.667,"Fatta Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.667 30.1067),official
LOC-VIL-035301,VIL-PB-035301,BLK-MUK-081,DST-MUK,30.0558,74.6728,"Middu Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6728 30.0558),official
LOC-VIL-035302,VIL-PB-035302,BLK-MUK-081,DST-MUK,30.0207,74.6486,"Banwala Anu Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6486 30.0207),official
LOC-VIL-035303,VIL-PB-035303,BLK-MUK-081,DST-MUK,30.0392,74.5824,"Ghumarwala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5824 30.0392),official
LOC-VIL-035304,VIL-PB-035304,BLK-MUK-081,DST-MUK,30.0805,74.5911,"Waring Khera Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5911 30.0805),official
LOC-VIL-035305,VIL-PB-035305,BLK-MUK-081,DST-MUK,30.1395,74.5344,"Lohara Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5344 30.1395),official
LOC-VIL-035306,VIL-PB-035306,BLK-MUK-081,DST-MUK,30.0615,74.6792,"Killianwali Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6792 30.0615),official
LOC-VIL-035307,VIL-PB-035307,BLK-MUK-081,DST-MUK,30.1016,74.6261,"Fatuhiwala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6261 30.1016),official
LOC-VIL-035308,VIL-PB-035308,BLK-MUK-081,DST-MUK,30.1185,74.6633,"Singhewala Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6633 30.1185),official
LOC-VIL-035309,VIL-PB-035309,BLK-MUK-081,DST-MUK,30.1001,74.5414,"Mehna Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5414 30.1001),official
LOC-VIL-035310,VIL-PB-035310,BLK-MUK-081,DST-MUK,30.0897,74.5317,"Mithri Budhgir Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5317 30.0897),official
LOC-VIL-035311,VIL-PB-035311,BLK-MUK-081,DST-MUK,30.1535,74.5048,"Gaggar Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5048 30.1535),official
LOC-VIL-035312,VIL-PB-035312,BLK-MUK-081,DST-MUK,30.0025,74.6792,"Badal Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6792 30.0025),official
LOC-VIL-035313,VIL-PB-035313,BLK-MUK-081,DST-MUK,30.0423,74.6341,"Bhagu Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6341 30.0423),official
LOC-VIL-035314,VIL-PB-035314,BLK-MUK-081,DST-MUK,30.0862,74.6811,"Kheowali Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6811 30.0862),official
LOC-VIL-035315,VIL-PB-035315,BLK-MUK-081,DST-MUK,30.1233,74.6972,"Lambi Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6972 30.1233),official
LOC-VIL-035316,VIL-PB-035316,BLK-MUK-081,DST-MUK,30.0741,74.6026,"Maan Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6026 30.0741),official
LOC-VIL-035317,VIL-PB-035317,BLK-MUK-081,DST-MUK,30.1057,74.6391,"Channu Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6391 30.1057),official
LOC-VIL-035318,VIL-PB-035318,BLK-MUK-081,DST-MUK,30.1068,74.5792,"Bidowali Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5792 30.1068),official
LOC-VIL-035319,VIL-PB-035319,BLK-MUK-081,DST-MUK,30.1171,74.5156,"Lal Bai Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5156 30.1171),official
LOC-VIL-035320,VIL-PB-035320,BLK-MUK-081,DST-MUK,30.0394,74.6887,"Dhaula Village, Lambi Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.6887 30.0394),official
LOC-VIL-035240,VIL-PB-035240,BLK-MUK-082,DST-MUK,30.1436,74.521,"Shamkot Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.521 30.1436),official
LOC-VIL-035241,VIL-PB-035241,BLK-MUK-082,DST-MUK,30.233,74.5738,"Kolianwali Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5738 30.233),official
LOC-VIL-035242,VIL-PB-035242,BLK-MUK-082,DST-MUK,30.2663,74.5419,"Burj Sidhwan Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5419 30.2663),official
LOC-VIL-035243,VIL-PB-035243,BLK-MUK-082,DST-MUK,30.1932,74.5495,"Dabwali Dhab Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5495 30.1932),official
LOC-VIL-035244,VIL-PB-035244,BLK-MUK-082,DST-MUK,30.2504,74.471,"Gurusar Jodha Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.471 30.2504),official
LOC-VIL-035245,VIL-PB-035245,BLK-MUK-082,DST-MUK,30.1414,74.4855,"Pakki Tibbi Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4855 30.1414),official
LOC-VIL-035246,VIL-PB-035246,BLK-MUK-082,DST-MUK,30.1798,74.5231,"Katianwali Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5231 30.1798),official
LOC-VIL-035247,VIL-PB-035247,BLK-MUK-082,DST-MUK,30.1535,74.4361,"Kabarwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4361 30.1535),official
LOC-VIL-035248,VIL-PB-035248,BLK-MUK-082,DST-MUK,30.1774,74.5109,"Karamgarh Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5109 30.1774),official
LOC-VIL-035249,VIL-PB-035249,BLK-MUK-082,DST-MUK,30.1216,74.5509,"Bhagwanpura Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5509 30.1216),official
LOC-VIL-035250,VIL-PB-035250,BLK-MUK-082,DST-MUK,30.2152,74.4837,"Sarawan Bodla Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4837 30.2152),official
LOC-VIL-035251,VIL-PB-035251,BLK-MUK-082,DST-MUK,30.2577,74.4486,"Aspal Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4486 30.2577),official
LOC-VIL-035252,VIL-PB-035252,BLK-MUK-082,DST-MUK,30.1886,74.4976,"Alamwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4976 30.1886),official
LOC-VIL-035253,VIL-PB-035253,BLK-MUK-082,DST-MUK,30.1993,74.4103,"Ratta Khera Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4103 30.1993),official
LOC-VIL-035254,VIL-PB-035254,BLK-MUK-082,DST-MUK,30.1781,74.5367,"Bodiwala Kharak Singh Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5367 30.1781),official
LOC-VIL-035255,VIL-PB-035255,BLK-MUK-082,DST-MUK,30.1774,74.437,"Raniwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.437 30.1774),official
LOC-VIL-035256,VIL-PB-035256,BLK-MUK-082,DST-MUK,30.1478,74.525,"Patti  Karam Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.525 30.1478),official
LOC-VIL-035257,VIL-PB-035257,BLK-MUK-082,DST-MUK,30.135,74.4976,"Ratta Tibba Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4976 30.135),official
LOC-VIL-035258,VIL-PB-035258,BLK-MUK-082,DST-MUK,30.2422,74.4809,"Mohlan Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4809 30.2422),official
LOC-VIL-035259,VIL-PB-035259,BLK-MUK-082,DST-MUK,30.1216,74.559,"Midda Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.559 30.1216),official
LOC-VIL-035260,VIL-PB-035260,BLK-MUK-082,DST-MUK,30.1264,74.4835,"Paniwala Fatta Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4835 30.1264),official
LOC-VIL-035261,VIL-PB-035261,BLK-MUK-082,DST-MUK,30.1457,74.4171,"Urang Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4171 30.1457),official
LOC-VIL-035262,VIL-PB-035262,BLK-MUK-082,DST-MUK,30.1928,74.4255,"Bham Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4255 30.1928),official
LOC-VIL-035263,VIL-PB-035263,BLK-MUK-082,DST-MUK,30.1683,74.5086,"Khunan Kalan Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5086 30.1683),official
LOC-VIL-035264,VIL-PB-035264,BLK-MUK-082,DST-MUK,30.1888,74.5494,"Lakkarwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5494 30.1888),official
LOC-VIL-035265,VIL-PB-035265,BLK-MUK-082,DST-MUK,30.1559,74.5362,"Tarkhanwala Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5362 30.1559),official
LOC-VIL-035266,VIL-PB-035266,BLK-MUK-082,DST-MUK,30.2068,74.4685,"Shergarh Gian Singh Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4685 30.2068),official
LOC-VIL-035267,VIL-PB-035267,BLK-MUK-082,DST-MUK,30.2038,74.4086,"Bhalerian Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.4086 30.2038),official
LOC-VIL-035268,VIL-PB-035268,BLK-MUK-082,DST-MUK,30.1977,74.5335,"Khane Ki Dhab Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.5335 30.1977),official
LOC-VIL-035269,VIL-PB-035269,BLK-MUK-082,DST-MUK,30.162,74.518,"Sanoke Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.518 30.162),official
LOC-VIL-035270,VIL-PB-035270,BLK-MUK-082,DST-MUK,30.245,74.443,"Ramnagar Khazan Singh Village, Malout Block, Sri Muktsar Sahib, Punjab, India",SRC-GOI-CENSUS-2011,0.98,SRID=4326;POINT(74.443 30.245),official
